user_id,anime_id,rating
20364,9982,-1
67771,13429,7
7968,421,7
35020,5549,3
39446,27787,7
3956,5667,8
52015,248,-1
57646,120,8
1968,16742,5
25387,8516,7
17944,1296,7
10032,2403,8
25258,210,9
13222,13469,-1
67916,10372,8
24611,44,10
6770,3012,7
2036,18245,9
49633,23283,9
53709,417,10
45392,7054,10
67343,9065,-1
21383,356,8
50202,4657,6
17217,7695,6
53407,13667,-1
26234,5277,-1
22434,2167,10
45889,13601,8
49345,3349,-1
9631,2251,9
47098,32182,9
49192,31173,8
33829,25397,8
22378,777,9
59367,512,9
56419,7148,-1
40176,9919,10
67265,11617,8
41935,2025,8
6933,356,10
10129,24175,10
4635,30240,10
12771,9181,9
50202,2369,7
66212,6,9
26937,93,8
59970,15043,8
5528,1564,-1
45102,6045,7
52344,10521,10
14505,27655,9
72101,894,7
44698,23283,10
8612,18897,9
1918,4835,8
20136,22547,6
2484,14833,-1
38963,1218,6
16131,27,8
48372,3247,7
54845,11319,-1
29963,81,4
3295,10521,8
45817,30,8
1813,14833,4
13319,9919,10
73204,459,7
16362,6171,7
15206,853,-1
64419,4181,10
62214,21405,9
58771,6573,9
58498,196,9
57702,121,-1
61538,164,8
38778,16890,8
71893,10790,10
72968,9989,7
30565,32215,8
65743,27,6
47760,5252,7
8984,1824,-1
13197,5682,10
60172,3549,5
56190,1526,7
64308,486,7
52771,5680,7
37059,22535,8
58023,644,10
37923,28223,9
33382,11701,7
71361,28223,7
15766,19163,6
5515,517,9
59396,1559,8
6958,11843,8
29297,9756,8
49189,1546,-1
33608,11577,10
26845,10578,8
60881,3572,8
11155,14837,7
45937,18393,6
46732,21995,9
47193,10020,9
29491,710,7
55005,5341,10
73477,12317,-1
7181,3655,9
66733,7590,7
15454,15051,8
45230,5909,8
31374,13469,8
7512,1845,9
72963,14741,9
53465,3268,9
12818,2129,-1
26844,164,9
41568,18619,7
51016,1450,-1
17988,1746,-1
54477,2890,6
70997,20787,6
60705,214,6
13956,17641,-1
62198,18745,6
46958,71,7
13954,9630,5
41926,587,8
9758,22147,7
32891,28725,8
5423,5039,-1
42705,13939,7
12725,12367,7
38250,26243,7
35729,20045,6
68732,1361,10
44107,3574,8
40041,934,9
63878,25161,6
59779,10165,10
3675,226,4
3922,10620,9
27542,14349,7
62198,1365,7
41567,11741,9
36502,10793,10
38601,899,7
51503,1482,10
5874,12175,8
22894,9465,8
49167,4063,6
54949,6205,7
27083,11617,9
22224,850,-1
54935,8074,7
53791,4246,7
55310,3031,-1
61495,813,-1
66780,101,-1
21208,30,8
18365,4654,-1
21416,50,7
18583,23847,8
39155,145,8
47304,20583,8
43534,24765,6
49987,147,-1
32808,14807,9
14019,17875,7
35239,10568,-1
72428,6707,5
25159,10087,-1
60375,1184,7
26876,9513,-1
43722,8915,8
35558,591,8
28018,6030,-1
49832,1602,10
44231,14811,9
72223,11499,7
67487,138,-1
14432,9656,10
41302,4752,-1
65309,30806,8
61733,23847,8
51049,174,-1
63148,8407,8
16362,317,7
73417,11757,6
19059,1313,8
53567,3269,-1
72488,21881,7
36624,1965,-1
37376,11061,9
14313,3901,7
61302,4898,-1
29453,8536,5
16009,27787,7
37362,25681,9
70433,23383,6
38418,1123,-1
69189,249,-1
50678,936,6
35080,387,8
50157,1361,-1
18298,31637,8
10901,644,9
62905,11061,10
40038,6166,5
55991,4752,10
54069,4477,10
71855,133,7
43157,8937,7
13897,1050,6
71008,13599,9
10952,13939,-1
1283,3092,8
62104,4898,9
41963,901,-1
3305,6896,8
2097,21405,8
18769,889,9
438,18343,5
3375,11843,7
67296,1829,10
41865,16001,7
27699,71,10
2202,18897,7
12506,6746,-1
36796,1575,7
8734,27821,9
29637,25879,8
50672,65,-1
60596,528,-1
54825,164,10
34702,8410,-1
24081,2966,-1
19602,12461,7
2140,32485,9
48666,16894,-1
22218,2775,6
51224,44,10
5362,405,6
5554,25283,7
34417,9513,8
1103,20031,8
69372,31043,10
36696,906,8
16390,7559,10
36957,5958,8
40652,934,9
19486,985,-1
12254,80,-1
16068,30,10
58180,13587,7
8221,5835,7
6733,133,-1
1501,12685,6
26458,384,10
21588,15729,9
61977,20787,8
47098,10464,9
44751,850,8
33172,31964,10
27575,27899,10
61373,4720,6
18668,18897,7
51258,3306,6
42427,13223,9
28179,6211,8
73198,165,8
49615,2472,-1
50888,4896,6
3682,79,5
50058,14073,8
52265,22319,6
56142,431,9
25515,3588,-1
53629,87,10
14537,16049,7
4357,16498,10
63270,31478,10
73327,223,10
51852,6201,-1
21388,4713,9
15728,11843,10
48767,12403,10
56590,10458,5
36709,11757,7
54774,11113,-1
44272,20655,-1
70061,3092,-1
48974,14227,-1
10476,1033,-1
67725,867,9
32374,22145,6
67707,5690,9
56891,10681,8
45037,10378,8
61897,185,9
47188,13759,-1
3557,900,6
5281,68,-1
8579,30782,3
6727,13331,8
64951,572,10
54380,2313,7
43313,29854,8
40300,16918,9
16487,9919,9
68842,20,7
1364,31174,-1
41546,11021,-1
46359,9656,-1
36307,14345,7
50341,28825,-1
52199,155,3
46380,18153,9
41133,1210,10
71280,30276,10
24671,1050,5
23941,2273,9
46617,26243,-1
45506,356,8
62266,30296,7
17892,16385,-1
71505,7088,9
53185,437,8
169,12477,10
45896,2759,-1
6110,548,7
47077,20583,9
12779,11111,10
68878,133,-1
55302,877,8
16369,24833,8
73347,245,10
12820,2417,8
49977,268,10
66994,5298,6
66700,1007,8
38004,13367,5
20913,18115,9
41303,18121,7
17667,16049,-1
27740,8560,8
27342,109,9
64674,20689,8
72659,1575,9
56619,6748,6
47925,8425,-1
63208,22729,9
65131,28619,3
52201,569,7
51487,4744,6
40369,877,7
22987,22865,7
30483,3247,8
61706,18115,8
67451,12255,-1
48644,13659,8
49248,837,-1
49468,2236,10
41557,5530,8
39935,25389,9
5317,30,10
43972,934,10
9084,14345,-1
58460,205,-1
39516,233,8
1103,17082,6
39817,9656,-1
66069,1557,-1
15817,47,8
21628,7791,-1
46790,11771,8
22696,22199,8
53794,7088,8
15276,11111,8
61417,121,10
36847,7791,7
61400,6007,10
12750,27727,-1
63516,23317,-1
28195,11741,10
10357,4136,9
66610,3588,-1
57950,932,-1
23628,6747,8
55313,13759,-1
37183,164,7
59406,262,7
1345,5114,8
6696,2993,-1
30707,3455,8
47269,15451,8
38469,6,9
610,6213,9
9892,11597,8
24301,23269,6
67691,9941,8
73135,1731,8
71942,5114,9
19672,9136,-1
2763,30654,9
30218,24833,9
61678,67,-1
51748,1593,7
71121,14353,-1
7045,5,8
53141,6122,-1
59643,30056,6
19898,19759,-1
50058,2144,5
2188,11757,10
16095,3713,5
32318,8074,6
34535,256,8
17753,226,-1
44561,5216,6
63697,30503,9
11041,29163,-1
6836,10308,7
43023,1400,-1
32858,2476,7
34041,4752,-1
31195,13659,9
5057,357,6
44363,22535,9
28731,10079,7
32808,18,8
8342,6098,8
20022,1840,8
23555,3221,-1
12981,25681,9
12804,23755,9
9143,13663,5
39997,465,9
52523,401,8
49318,600,6
29383,7058,10
53661,2923,9
49965,13659,8
60586,894,10
70844,16049,10
22720,3784,9
49101,13587,10
1952,6709,-1
46732,521,8
69443,30296,9
57106,3782,9
51210,8675,9
21990,15651,7
37946,4835,10
55924,14719,9
68259,509,6
48631,11981,8
30796,199,-1
21832,3784,8
70866,23317,10
65206,17121,10
65844,1699,9
47924,2167,-1
62775,28999,8
49418,335,-1
39247,13183,-1
18848,241,7
1058,11761,9
62282,14967,-1
30091,3667,-1
41576,22565,-1
24559,2236,9
57618,1817,9
34923,23233,8
26162,32023,-1
61231,8937,8
60862,2400,3
70662,6746,9
71811,22877,8
13233,5630,8
41818,24227,8
21588,17777,6
52700,10379,10
48766,21073,-1
73114,4186,9
25454,2969,8
13913,5681,-1
65635,12049,10
55092,3958,7
66267,1313,9
38854,2581,6
4333,21881,8
23319,12079,7
51881,9919,8
67302,4224,8
18576,13357,9
20486,14407,8
2677,225,-1
2715,21603,9
21769,226,-1
16066,21561,7
49296,210,9
24733,10087,10
28458,20057,9
55922,11933,6
8419,5940,6
51997,6547,9
63216,20899,10
45348,1606,7
11401,10934,-1
33579,32281,10
46318,14713,10
15844,24133,9
28736,6178,7
1836,10800,-1
16935,1858,-1
14568,16762,-1
45720,14765,8
59778,894,-1
68021,2494,8
64713,2904,8
54585,90,-1
2810,45,8
12126,24703,5
69841,7456,6
18464,17729,-1
22672,2476,4
41719,10087,7
58485,15863,8
18152,21695,7
9426,22535,10
66135,226,7
33575,11209,-1
57564,841,5
25354,8487,4
69202,12445,8
45415,27775,7
49529,1569,8
57592,710,9
68084,31953,8
44292,17505,8
56806,8074,-1
7020,486,10
12888,5682,8
15277,23281,7
72768,896,-1
53401,191,4
7656,10798,7
25497,196,6
71198,31442,7
39675,22265,10
29075,9203,1
20901,3250,-1
41378,2890,7
30436,1689,8
16939,13759,10
26558,15689,9
41662,356,9
31693,1519,8
66696,916,6
15015,14829,-1
36988,15809,-1
72954,30654,9
70581,20,9
55723,21995,8
62681,11813,9
54576,10681,9
52392,7769,8
60264,512,-1
14762,1818,9
35550,121,8
67665,1399,6
70206,30544,7
25803,2243,-1
69774,28617,9
40641,10017,-1
66193,10604,10
40655,4789,10
7231,73,8
65287,14833,-1
50891,252,8
22271,1535,9
5697,3002,-1
63694,9362,-1
17578,11771,9
57213,14741,7
14933,1350,9
20033,5204,10
32361,157,7
3047,16782,8
48106,16239,10
22320,6512,-1
18680,13659,-1
31066,8769,7
17695,11111,10
72668,10793,9
49607,6896,5
41135,2167,6
66742,3033,-1
19244,5680,10
13609,17895,8
50498,2848,10
16758,20689,7
7659,164,8
41351,2866,7
61261,133,5
18945,11979,6
44879,6127,-1
25238,27891,7
70035,2759,7
49239,886,-1
61635,9618,6
29131,8525,8
22478,227,8
18784,5958,9
24924,8841,-1
58506,1473,-1
21893,12255,5
62505,10659,10
47652,19365,7
48177,4896,10
64476,521,-1
10951,2899,8
63337,25283,8
58984,594,-1
66012,11757,9
61845,27899,10
51792,28121,9
23954,8074,10
49920,11577,9
36721,21659,9
34117,16273,9
65743,762,8
71145,1195,-1
25078,19191,7
18138,1575,9
21911,1575,7
27088,590,-1
62360,10620,9
6358,47,8
27592,502,7
1600,11757,8
12405,15335,10
2236,468,-1
43686,5962,8
15519,7304,9
54348,13927,-1
27733,59,7
23386,12505,-1
57860,2924,9
26900,26243,-1
7726,725,5
14768,12293,7
48645,1118,8
59017,2787,8
57580,5258,10
6158,43,7
1530,19251,6
43737,31240,9
5512,527,-1
11055,51,7
41947,5667,7
27899,10067,7
26163,475,6
31828,11013,9
51572,667,9
1390,11553,-1
25108,164,7
4404,11111,7
46244,199,7
25277,4214,6
26546,381,7
21079,3784,9
14271,24703,8
32858,28791,8
47495,10087,10
40902,11665,10
34132,6512,5
7345,21635,5
48237,25429,-1
29838,7791,6
21588,22,7
61107,330,8
65487,11179,9
14639,27821,10
60637,3087,7
48452,11741,10
11656,101,5
3851,11837,7
32650,6127,1
1335,897,-1
24044,12189,-1
73086,9656,8
53657,9367,-1
32687,949,7
15739,12403,-1
1274,16904,7
16192,2025,-1
54582,1571,9
50781,1195,7
18566,4437,5
10450,270,9
201,11747,-1
27313,16241,9
7674,6007,9
22690,759,9
71035,25157,6
5815,15225,6
58281,853,9
66847,20545,-1
49869,437,5
48900,21563,-1
58473,10351,5
38060,16353,8
729,3604,-1
45241,28223,7
46851,11339,9
22221,2937,-1
742,513,-1
46415,8460,-1
11645,18115,8
47602,10800,8
51084,227,10
41209,10739,-1
35696,2993,1
65922,8074,8
61348,846,8
10523,443,8
24413,1543,-1
29381,6987,8
29684,30015,10
19898,863,-1
65226,31043,9
72789,7088,7
16919,17265,9
40277,8516,-1
55637,10447,8
58121,143,8
41832,33,-1
5383,238,5
26447,5114,9
20811,15197,8
52102,195,9
54043,953,8
62966,10067,7
25577,10308,-1
31923,813,-1
39775,5675,-1
40598,658,-1
59749,14827,-1
15111,10161,6
60596,71,-1
6509,9936,-1
12263,1575,9
11358,2167,8
47238,8769,8
39713,6547,10
18907,2001,-1
27157,5030,8
10588,5060,9
12782,31173,9
20659,263,9
58022,653,8
60887,9756,7
54178,9515,1
36366,14713,9
35688,4181,10
51377,66,10
53864,2020,8
7622,16498,10
28680,121,9
53494,9599,6
22026,20,8
5137,31138,6
45820,6033,6
52356,164,8
3293,2383,10
52213,8536,4
25141,121,8
55208,8426,10
57527,1506,9
24079,322,9
5553,9617,10
37929,1240,7
57027,3785,10
12291,13659,5
34855,3712,10
53343,1,10
8168,1840,10
52994,218,6
50766,836,6
37173,10067,-1
59643,16123,7
33486,5300,7
31489,11499,-1
63370,777,9
32395,22043,9
70212,14227,-1
31903,10119,9
62533,59,7
2844,10209,10
61916,10397,6
41933,59,10
54452,2899,7
31406,2251,10
58373,1726,7
28157,986,6
30565,29413,6
69324,20977,7
57689,182,8
4582,4382,8
24413,3090,-1
28839,25013,-1
60338,3001,7
9283,31848,10
59341,10947,7
63858,12549,7
54084,164,-1
17608,28891,9
59765,6702,10
40982,18689,10
70835,2890,-1
10489,3588,8
51681,4059,-1
5060,1562,-1
13718,205,9
16094,896,7
8711,32175,6
46511,11111,9
43632,763,7
24044,6772,8
51270,19383,8
25532,101,9
52921,3092,10
6744,6381,6
24816,552,9
26517,12355,10
11278,854,6
18579,15325,10
37032,23283,9
63770,28701,9
43690,23283,6
21716,14719,9
16179,31964,9
45776,225,7
46,32648,9
30898,1953,5
50574,609,7
49100,932,-1
58842,13259,7
71816,23277,6
58046,3864,8
20962,8768,8
57913,5118,-1
57488,1953,5
65420,10049,10
67469,2001,9
66059,14967,8
684,17115,-1
67267,1117,-1
29170,31710,7
26417,246,-1
16538,30,10
61696,6609,5
25995,5630,-1
47958,169,-1
68754,226,-1
58445,11665,-1
66402,900,9
7568,4177,8
60937,2904,7
65869,1482,8
7673,10076,8
8308,10110,9
64879,9047,4
17692,20045,7
11436,856,8
26477,1517,10
59718,43,9
151,9982,-1
54443,10521,-1
49556,66,9
62656,4898,10
24412,21327,9
51106,1559,8
34920,14813,7
41573,1818,8
17377,28701,10
66159,10713,10
19368,10620,9
57925,325,9
2872,86,5
6266,2213,7
21351,31859,9
11414,138,-1
34094,101,6
50804,3165,-1
66561,4472,10
12618,6880,7
48894,31043,9
52554,934,8
24657,1,10
51341,990,-1
69121,10420,-1
53837,190,8
2526,6351,6
3863,139,9
45288,4898,7
63109,19221,7
63871,2167,8
22364,10357,6
37747,190,-1
40250,243,4
43100,11701,-1
67653,523,9
57790,30,3
7915,3229,8
10541,4975,7
14337,21843,9
67485,97,-1
58277,963,-1
54585,15613,7
69271,12711,4
27612,2142,7
16871,28825,-1
62426,11433,6
16267,81,9
46488,28069,-1
5345,1888,8
60240,3785,10
51542,10536,-1
15543,11887,8
57620,12221,10
11366,109,8
14653,32360,6
66544,6324,7
45865,851,-1
38806,12503,2
6387,32729,8
21842,31909,-1
30196,369,6
36494,16067,7
10908,19369,8
9595,28819,7
30692,270,6
12771,198,9
24269,3645,6
32540,8536,9
59278,4192,-1
60879,205,10
48895,2001,-1
54131,1691,8
68921,24765,8
72290,28623,-1
7081,25835,10
65864,207,9
53649,1564,9
24840,22,7
71252,1564,6
9554,1132,-1
57620,969,10
68139,79,8
8215,997,10
21469,1023,9
6556,22319,8
49530,6547,7
50000,1002,9
4078,18679,8
60753,512,-1
4870,317,9
57707,30015,-1
2455,10087,8
2324,31859,5
30038,6347,-1
8221,51,-1
12306,28891,10
1971,1535,-1
25209,4872,7
46561,10719,6
28895,8247,8
613,3457,7
20501,16680,8
13785,6547,10
66743,21881,9
56678,3455,8
30026,889,8
11650,15197,-1
64233,20801,6
6589,5277,7
7648,14811,7
40911,853,10
48401,11887,10
54400,193,8
20172,888,6
60483,193,6
45400,8197,5
56627,14027,6
72760,226,9
49203,1938,2
43827,21327,8
50925,10721,7
31356,18671,10
27259,15315,8
26739,2034,8
1140,16035,8
64770,687,8
45139,5333,8
6268,1635,-1
1838,10620,10
51164,28221,-1
56384,1535,9
17667,527,-1
36801,1435,-1
18429,7088,7
55509,4726,7
23384,5751,9
29282,32,9
48189,6594,9
58378,75,-1
31559,64,7
30560,119,-1
18207,1239,10
29031,10197,-1
73136,889,10
70015,22865,8
23594,10620,8
29176,7592,-1
49369,517,9
25631,9656,-1
54584,324,7
49776,26057,7
45267,263,10
33162,2205,7
2382,24231,9
22477,4901,8
49852,997,7
73298,1132,-1
28018,2001,-1
37237,22199,7
36827,10308,-1
47282,3222,-1
61312,9925,8
55510,21327,-1
32609,18153,7
24177,4999,7
36760,3448,9
2681,4155,9
60052,31051,9
59026,1120,5
28812,2170,9
57835,1192,-1
4512,23421,5
12481,2171,8
49817,801,9
25610,2602,-1
57653,1230,7
58714,2017,9
58786,531,6
10787,8074,7
43482,23831,-1
68297,9515,8
28892,10488,7
46197,22319,7
19163,10794,-1
5380,10348,9
49173,1044,6
31356,15451,10
6032,14813,8
61376,10080,7
6490,12403,7
48362,20507,-1
38100,9919,-1
50944,25687,-1
62864,13161,9
4215,1719,6
14255,572,10
57429,9379,8
25404,6979,-1
11401,30948,-1
50194,17895,8
29885,443,7
61635,30,-1
39670,856,8
65639,13331,8
53740,3712,9
47398,935,10
20584,30296,10
54852,901,10
36576,9367,7
34510,4981,8
42635,1377,7
19155,11757,7
40930,1015,-1
29078,523,9
11497,87,8
40604,3306,-1
6175,6707,9
46445,1669,7
11404,1952,6
27932,6637,-1
3703,2332,6
13461,120,8
312,16870,7
39295,28285,7
6624,6922,-1
63983,9203,5
56648,15689,7
26999,31733,7
32445,8525,7
798,10389,7
21644,14833,5
67981,6443,7
6426,1222,8
60480,5447,-1
61443,597,10
35080,1121,6
68478,8425,-1
58535,2904,10
23669,46,8
21781,3467,9
68575,659,4
55955,22199,8
61426,6500,-1
65026,28497,10
6051,4181,10
36164,154,7
58635,19613,7
30572,8246,8
9209,18767,7
39591,27775,7
6932,4177,8
12915,24277,9
51150,401,10
24115,202,8
62036,21881,8
46468,16524,7
12244,3841,8
54347,5630,5
23055,1581,6
68160,2759,9
6382,20977,-1
53250,6512,9
23965,8536,7
14360,16762,9
27138,6547,8
6922,898,-1
48923,10863,8
10788,127,7
56952,5081,9
63374,9989,9
60902,7082,4
54634,1030,8
10536,10067,7
13555,31181,8
51652,4280,8
6773,30015,8
70036,23199,7
65884,2993,7
18366,1118,-1
66974,21033,7
66847,11785,6
12728,10793,10
7114,9074,8
11905,5231,10
72059,19815,10
20047,16035,-1
13530,1535,8
45076,14811,-1
22847,25159,5
40403,5978,7
58732,14293,-1
27332,12685,6
57362,226,-1
4329,29095,6
41526,13759,9
28771,2993,-1
59585,226,8
71226,28891,10
33310,8769,3
46767,21881,8
33665,10521,-1
38168,12669,-1
13524,21557,-1
67063,431,6
24823,31711,-1
2361,3091,-1
32032,5030,8
24584,4898,8
42869,24703,10
4542,3783,10
55591,10893,-1
19940,10647,9
21206,15437,10
46359,22297,9
43676,23421,9
5980,189,-1
23098,2386,9
50765,512,-1
8227,169,-1
6012,7769,6
14616,11285,-1
60178,2924,8
32290,353,9
57299,3655,-1
70742,22101,9
50721,2167,7
28810,731,8
28340,7858,7
57061,11617,7
54999,320,7
7042,10863,-1
22815,3616,7
49488,16592,8
52070,11633,-1
23642,5667,-1
72446,20853,8
61784,11759,-1
55088,1430,8
16717,6594,-1
13158,5114,8
49869,3931,4
16316,2167,8
20290,101,7
19898,10933,-1
45040,3230,7
26510,79,9
31279,4654,8
69996,2041,9
70729,8289,-1
34017,18671,-1
56339,20931,3
21698,43,8
6381,157,6
3812,16355,-1
72810,7858,10
53729,2952,10
45235,11597,9
68967,11665,9
39640,249,9
17160,7041,7
46955,10620,10
38842,3092,-1
47511,14345,10
55351,164,10
5070,1072,-1
63774,7674,9
68019,5114,10
15145,30458,9
61117,669,6
69394,21995,6
36217,8129,8
54841,801,6
29321,227,7
15711,2001,9
3934,31499,-1
57833,687,-1
12953,121,8
58326,154,-1
72410,27899,9
14226,14267,-1
61254,3782,8
45897,9926,6
57479,14511,7
50148,1818,7
41192,11759,-1
58969,1490,6
53388,177,10
28218,934,8
56774,6347,8
39103,17259,6
40373,1829,10
33979,24703,-1
24744,25099,-1
70753,12365,8
41862,8888,7
44468,3593,9
27646,186,9
8651,30240,-1
2083,263,10
37045,11111,8
40974,3785,-1
16370,16035,-1
39920,7054,8
56439,17895,9
45552,267,9
8632,777,7
29716,1535,10
57209,11111,8
49966,2772,6
73347,121,8
20916,1237,-1
21819,317,6
25757,1172,9
6014,443,-1
6836,1862,7
30422,13161,7
55199,4053,8
68998,22729,9
32293,25397,7
37306,8074,8
71449,30240,-1
59602,961,-1
46229,154,5
17872,21881,3
33772,15197,8
4406,25157,7
44647,164,10
1032,777,10
16713,11757,8
59249,245,-1
26534,15689,10
23077,20159,8
44536,268,8
57951,7054,8
32650,1840,7
58063,6772,6
59339,1840,9
68009,3467,7
4078,27633,8
21,2904,9
20432,23199,-1
17095,8525,8
14846,1606,9
36553,2993,8
57775,196,6
47113,5040,-1
47202,1,8
50503,1280,7
22599,30276,-1
61678,3702,5
8982,14353,7
41382,18153,-1
66024,8917,8
52173,209,10
51894,495,8
61983,20,10
4759,22123,6
38149,10012,-1
17566,9963,8
36086,14289,9
8250,3958,6
38148,3226,8
17752,10029,8
54435,96,5
72210,25681,10
21814,5764,-1
59515,578,10
33723,13663,6
70736,24075,-1
6089,24921,8
51826,3228,8
16270,16011,-1
33182,22199,10
18423,22319,5
52870,1889,-1
59643,12403,7
32761,1250,8
38581,528,-1
21194,14513,-1
34789,341,9
23512,23281,8
32333,8465,-1
69387,3457,7
50313,487,8
17572,20053,-1
51478,3001,-1
69113,50,7
67098,226,7
11998,18507,-1
43052,9989,-1
4374,16498,8
29105,30346,10
67326,532,10
8494,4320,-1
25080,10568,10
19659,6702,9
2700,22319,9
16284,11835,-1
42779,24991,5
36824,1604,7
36120,31043,10
22278,552,8
2137,4565,10
26976,3627,7
28385,166,6
57535,32,9
48726,11013,9
31134,11757,9
54653,6512,9
11897,22859,7
16444,30206,9
17121,5020,7
786,21241,6
51543,5356,8
42814,23281,7
2738,5114,10
39907,2904,9
54837,6045,9
72830,32108,8
48172,10460,9
24893,7769,6
19367,11837,8
16568,411,7
63472,8074,7
66742,1140,7
27320,4224,10
56750,205,8
35653,4472,9
70030,859,-1
19889,15911,7
38114,21507,7
394,23289,-1
12601,90,8
58046,5772,5
16284,893,7
71433,934,-1
48536,10897,-1
33276,10521,-1
9543,322,10
26636,1645,8
61368,15039,9
6164,14131,-1
27314,457,7
9852,28171,7
43373,2896,-1
22540,6291,7
50733,5895,7
14865,8074,-1
41454,9252,-1
17894,205,7
44521,2006,7
33135,11843,9
31164,5530,8
37351,20745,5
50637,62,6
67067,23043,-1
43103,10719,-1
49167,1143,8
40687,13331,5
53555,368,7
5571,10187,-1
58118,1587,9
48485,156,8
14376,13271,-1
55147,2505,-1
61467,3230,8
22797,174,4
51563,9047,-1
22842,11761,5
44699,11209,-1
53702,2124,9
62290,32182,8
28545,32189,4
65840,28713,7
43665,10620,8
65239,21659,8
56654,31637,-1
61409,4938,6
17484,223,6
32241,30296,10
1620,27829,10
32494,2581,6
68285,19769,9
19029,19315,6
59891,326,8
27272,4177,6
19063,13601,-1
3569,28675,6
786,10790,8
41345,4447,-1
4240,11013,-1
13158,2107,7
22768,3604,7
65218,7338,-1
2045,4155,9
21204,16157,6
71257,21881,8
72660,8609,10
26409,5081,9
71327,6645,5
66770,2926,9
56273,10012,-1
36320,12365,10
22039,1887,6
50703,5678,9
6822,2216,9
68929,17729,9
17330,67,-1
67231,1709,8
7600,22663,8
4798,5675,10
7638,986,6
256,5764,9
51820,4472,8
2820,24211,8
20862,28171,9
7939,177,9
35170,6166,-1
63073,4181,10
11299,3002,8
30565,10460,8
38263,26349,10
61389,1258,7
61590,1120,-1
40362,120,8
66863,16656,10
65255,18677,6
46272,8074,5
63081,13759,-1
40443,8074,6
65836,8142,10
49192,16498,9
61801,30230,8
45577,32526,8
9656,4472,-1
15725,9656,8
27910,9926,9
47972,6675,8
11410,71,8
69121,25159,-1
12385,10465,-1
68883,6347,8
7816,14749,8
22278,28619,6
33119,24451,7
47830,834,8
16276,2025,9
5328,3702,10
11757,14835,9
59073,13271,4
29096,813,10
40391,3791,10
13084,3091,9
25334,30806,-1
16368,13349,7
4161,14941,-1
7808,10076,7
10536,27821,7
57564,46,6
71461,11111,10
38404,15699,8
28774,8424,5
27795,1943,10
27005,31404,-1
32631,9756,7
70549,29093,8
47921,8939,4
51806,1917,7
66998,7270,8
23069,2904,10
58547,5081,8
71029,10357,7
66159,3470,9
39818,3457,-1
12431,2729,3
70953,4186,8
59516,8675,6
12658,13663,10
51021,2832,8
10519,11553,8
38593,5112,4
50733,1287,6
8425,568,-1
29020,10155,6
71650,9793,4
18441,6702,9
13781,6675,9
22122,2001,8
69293,7456,8
24816,2167,10
3419,6675,8
12702,874,5
9832,1535,10
20288,18507,10
31726,2787,-1
62122,16498,9
65891,1535,9
58019,18229,7
58568,550,6
70489,20785,10
37327,1535,7
27165,12317,6
45007,210,8
48766,17613,-1
52903,6421,9
23486,594,5
29190,740,8
40922,15199,7
53591,7465,8
20253,20,7
44496,256,6
61375,5958,8
51882,398,8
57208,22265,-1
5300,813,8
61892,24439,-1
35731,20899,9
45275,10521,-1
19544,4063,7
41189,7193,8
13128,11123,8
619,6547,8
3881,481,7
23595,459,7
32538,22789,-1
32484,18195,8
63865,12859,10
28932,59,9
17479,4224,8
9849,287,3
40351,317,-1
4005,8074,6
66096,886,10
36515,1526,8
68211,237,6
10291,5114,10
24997,7148,10
7605,853,8
9581,22535,-1
8998,23283,10
49189,33075,5
792,9756,9
27625,24415,9
58439,3446,-1
43203,16498,10
55072,1279,8
50825,732,-1
14823,226,10
70950,24833,10
43119,29786,-1
35756,762,6
8456,23233,6
6618,13535,6
42392,7724,7
7005,71,6
60187,18897,10
32944,9989,9
3178,32566,7
30865,8769,7
25868,27821,9
27219,23251,8
26598,8577,5
47686,2966,6
43134,11743,8
3980,5681,9
68091,477,7
32203,13535,10
60304,173,8
49389,2108,8
2420,10218,8
16448,3588,8
59124,7739,-1
9355,8536,7
24849,1162,8
1186,8516,9
15547,2034,8
49495,3297,9
24548,1074,-1
54249,237,3
38040,9253,10
43987,13659,5
65146,169,6
52213,2453,6
49723,2593,-1
46121,226,10
56357,2135,8
55434,5205,9
55228,14749,7
37377,22319,8
65501,8074,-1
48369,10087,9
70451,21881,8
41266,30014,9
30835,569,8
1711,23199,7
28517,12565,9
72383,177,8
46191,1571,-1
6714,23847,7
57871,339,10
7297,1218,7
67789,1535,9
4125,10790,9
14238,9656,9
43733,22729,9
32167,19703,9
47593,2904,10
12566,2001,9
30565,16385,7
67129,813,8
51760,3419,-1
58505,3389,8
41141,7088,9
46527,13663,10
57965,10165,7
47062,8675,-1
59964,5630,-1
22387,9756,8
64727,4999,7
54526,2993,8
71543,10470,-1
60291,9624,9
33480,11319,5
36540,120,10
69300,8676,7
63328,2398,7
9032,2989,8
48972,16239,10
68508,6707,10
13070,48,-1
39836,93,7
12772,5277,-1
56558,9201,10
58967,8129,9
4064,27655,6
27090,4835,-1
45410,14807,10
11423,10490,6
7338,54,-1
60929,390,7
52438,5717,7
58080,3421,-1
10554,12035,8
71977,21085,6
73282,218,9
57351,849,10
54139,154,-1
17815,7724,9
72548,3712,10
17566,22123,6
46445,10172,8
2719,18397,9
66247,376,-1
71021,1889,8
63029,25429,9
6939,21085,6
69061,20583,7
32567,11757,6
54539,22763,7
51786,54,8
19056,853,10
56665,22319,10
67616,2559,-1
21601,17389,-1
50673,3092,6
21796,6574,10
38170,1564,10
34390,7805,-1
51210,68,8
23870,14893,7
22125,985,9
20585,24231,8
